20,49,310003,00:05:10.3,,,,,,,,,,,
20,49,315003,00:05:15.3,,,,,,,,,,,
20,49,320003,00:05:20.3,,,,,,,,,,,
20,49,325003,00:05:25.3,,,,,,,,,,,
20,49,330003,00:05:30.3,,,,,,,,,,,
20,49,335003,00:05:35.3,,,,,,,,,,,
20,49,340003,00:05:40.3,,,,,,,,,,,
20,49,345004,00:05:45.4,,,,,,,,,,,
20,49,350003,00:05:50.3,,,,,,,,,,,
20,50,355004,00:05:55.4,,,,,,,,,,,
20,50,360003,00:06:00.3,,,,,,,,,,,
20,50,365007,00:06:05.7,,,,,,,,,,,
20,50,370003,00:06:10.3,,,,,,,,,,,
20,50,375003,00:06:15.3,,,,,,,,,,,
20,50,380003,00:06:20.3,,,,,,,,,,,
21,50,385003,00:06:25.3,,,,,,,,,,,
20,50,390003,00:06:30.3,,,,,,,,,,,
20,49,395003,00:06:35.3,,,,,,,,,,,
20,49,400003,00:06:40.3,,,,,,,,,,,
20,49,405003,00:06:45.3,,,,,,,,,,,
20,49,410003,00:06:50.3,,,,,,,,,,,
20,49,415003,00:06:55.3,,,,,,,,,,,
20,49,420003,00:07:00.3,,,,,,,,,,,
20,49,425004,00:07:05.4,,,,,,,,,,,
20,49,430003,00:07:10.3,,,,,,,,,,,
20,49,435003,00:07:15.3,,,,,,,,,,,
20,49,440003,00:07:20.3,,,,,,,,,,,
20,50,445003,00:07:25.3,,,,,,,,,,,
20,50,450003,00:07:30.3,,,,,,,,,,,
20,50,455003,00:07:35.3,,,,,,,,,,,
20,50,460003,00:07:40.3,,,,,,,,,,,
20,50,465003,00:07:45.3,,,,,,,,,,,
20,49,470003,00:07:50.3,,,,,,,,,,,
20,49,475003,00:07:55.3,,,,,,,,,,,
20,49,480003,00:08:00.3,,,,,,,,,,,
20,49,485003,00:08:05.3,,,,,,,,,,,
20,49,490003,00:08:10.3,,,,,,,,,,,
20,49,495003,00:08:15.3,,,,,,,,,,,
20,49,500003,00:08:20.3,,,,,,,,,,,
20,49,505004,00:08:25.4,,,,,,,,,,,
20,49,510009,00:08:30.9,,,,,,,,,,,
20,49,515003,00:08:35.3,,,,,,,,,,,
20,49,520003,00:08:40.3,,,,,,,,,,,
20,49,525003,00:08:45.3,,,,,,,,,,,
20,49,530003,00:08:50.3,,,,,,,,,,,
20,49,535003,00:08:55.3,,,,,,,,,,,
20,50,540003,00:09:00.3,,,,,,,,,,,
20,50,545003,00:09:05.3,,,,,,,,,,,
20,50,550003,00:09:10.3,,,,,,,,,,,
20,49,555003,00:09:15.3,,,,,,,,,,,
20,50,560003,00:09:20.3,,,,,,,,,,,
20,50,565003,00:09:25.3,,,,,,,,,,,
20,50,570003,00:09:30.3,,,,,,,,,,,
20,50,575003,00:09:35.3,,,,,,,,,,,
20,50,580003,00:09:40.3,,,,,,,,,,,
20,50,585004,00:09:45.4,,,,,,,,,,,
20,50,590003,00:09:50.3,,,,,,,,,,,
20,50,595003,00:09:55.3,,,,,,,,,,,
20,51,600003,00:10:00.3,,,,,,,,,,,
20,50,605003,00:10:05.3,,,,,,,,,,,
20,50,610003,00:10:10.3,,,,,,,,,,,
20,50,615003,00:10:15.3,,,,,,,,,,,
20,50,620003,00:10:20.3,,,,,,,,,,,
20,50,625003,00:10:25.3,,,,,,,,,,,
20,50,630003,00:10:30.3,,,,,,,,,,,
20,50,635003,00:10:35.3,,,,,,,,,,,
20,50,640003,00:10:40.3,,,,,,,,,,,
20,50,645003,00:10:45.3,,,,,,,,,,,
20,50,650003,00:10:50.3,,,,,,,,,,,
20,50,655003,00:10:55.3,,,,,,,,,,,
20,50,660003,00:11:00.3,,,,,,,,,,,
20,50,665004,00:11:05.4,,,,,,,,,,,
20,50,670003,00:11:10.3,,,,,,,,,,,
20,50,675003,00:11:15.3,,,,,,,,,,,
20,50,680003,00:11:20.3,,,,,,,,,,,
20,50,685003,00:11:25.3,,,,,,,,,,,
20,51,690003,00:11:30.3,,,,,,,,,,,
20,51,695003,00:11:35.3,,,,,,,,,,,
20,51,700003,00:11:40.3,,,,,,,,,,,
20,50,705003,00:11:45.3,,,,,,,,,,,
20,50,710003,00:11:50.3,,,,,,,,,,,
20,50,715003,00:11:55.3,,,,,,,,,,,
20,50,720003,00:12:00.3,,,,,,,,,,,
20,50,725003,00:12:05.3,,,,,,,,,,,
20,51,730003,00:12:10.3,,,,,,,,,,,
20,51,735003,00:12:15.3,,,,,,,,,,,
20,51,740003,00:12:20.3,,,,,,,,,,,
20,51,745004,00:12:25.4,,,,,,,,,,,
20,51,750003,00:12:30.3,,,,,,,,,,,
20,51,755003,00:12:35.3,,,,,,,,,,,
20,51,760003,00:12:40.3,,,,,,,,,,,
20,51,765003,00:12:45.3,,,,,,,,,,,
20,51,770003,00:12:50.3,,,,,,,,,,,
20,51,775003,00:12:55.3,,,,,,,,,,,
20,51,780003,00:13:00.3,,,,,,,,,,,
20,51,785003,00:13:05.3,,,,,,,,,,,
20,50,790003,00:13:10.3,,,,,,,,,,,
20,51,795003,00:13:15.3,,,,,,,,,,,
20,50,800003,00:13:20.3,,,,,,,,,,,
20,51,805003,00:13:25.3,,,,,,,,,,,
20,50,810003,00:13:30.3,,,,,,,,,,,
20,50,815003,00:13:35.3,,,,,,,,,,,
20,50,820003,00:13:40.3,,,,,,,,,,,
20,50,825004,00:13:45.4,,,,,,,,,,,
20,50,830003,00:13:50.3,,,,,,,,,,,
20,50,835003,00:13:55.3,,,,,,,,,,,
20,50,840003,00:14:00.3,,,,,,,,,,,
20,50,845003,00:14:05.3,,,,,,,,,,,
20,50,850003,00:14:10.3,,,,,,,,,,,
20,50,855003,00:14:15.3,,,,,,,,,,,
20,50,860003,00:14:20.3,,,,,,,,,,,
20,50,865003,00:14:25.3,,,,,,,,,,,
20,50,870003,00:14:30.3,,,,,,,,,,,
20,50,875003,00:14:35.3,,,,,,,,,,,
20,50,880003,00:14:40.3,,,,,,,,,,,
20,50,885003,00:14:45.3,,,,,,,,,,,
20,50,890003,00:14:50.3,,,,,,,,,,,
20,50,895003,00:14:55.3,,,,,,,,,,,
20,50,900003,00:15:00.3,,,,,,,,,,,
20,50,905004,00:15:05.4,,,,,,,,,,,
20,50,910003,00:15:10.3,,,,,,,,,,,
20,50,915004,00:15:15.4,,,,,,,,,,,
20,50,920003,00:15:20.3,,,,,,,,,,,
20,50,925003,00:15:25.3,,,,,,,,,,,
20,50,930003,00:15:30.3,,,,,,,,,,,
20,50,935003,00:15:35.3,,,,,,,,,,,
20,50,940003,00:15:40.3,,,,,,,,,,,
20,50,945003,00:15:45.3,,,,,,,,,,,
20,50,950003,00:15:50.3,,,,,,,,,,,
20,50,955003,00:15:55.3,,,,,,,,,,,
20,50,960003,00:16:00.3,,,,,,,,,,,
20,50,965003,00:16:05.3,,,,,,,,,,,
20,50,970003,00:16:10.3,,,,,,,,,,,
20,50,975003,00:16:15.3,,,,,,,,,,,
20,50,980003,00:16:20.3,,,,,,,,,,,
20,50,985004,00:16:25.4,,,,,,,,,,,
20,50,990003,00:16:30.3,,,,,,,,,,,
20,50,995003,00:16:35.3,,,,,,,,,,,
20,50,1000003,00:16:40.3,,,,,,,,,,,
20,50,1005003,00:16:45.3,,,,,,,,,,,
20,50,1010006,00:16:50.6,,,,,,,,,,,
20,50,1015003,00:16:55.3,,,,,,,,,,,
20,50,1020003,00:17:00.3,,,,,,,,,,,
20,51,1025003,00:17:05.3,,,,,,,,,,,
20,51,1030003,00:17:10.3,,,,,,,,,,,
20,51,1035003,00:17:15.3,,,,,,,,,,,
20,51,1040003,00:17:20.3,,,,,,,,,,,
20,51,1045003,00:17:25.3,,,,,,,,,,,
20,50,1050003,00:17:30.3,,,,,,,,,,,
20,50,1055003,00:17:35.3,,,,,,,,,,,
20,50,1060003,00:17:40.3,,,,,,,,,,,
20,50,1065004,00:17:45.4,,,,,,,,,,,
20,50,1070003,00:17:50.3,,,,,,,,,,,
20,51,1075003,00:17:55.3,,,,,,,,,,,
20,51,1080003,00:18:00.3,,,,,,,,,,,
20,50,1085003,00:18:05.3,,,,,,,,,,,
20,50,1090003,00:18:10.3,,,,,,,,,,,
20,50,1095003,00:18:15.3,,,,,,,,,,,
20,50,1100003,00:18:20.3,,,,,,,,,,,
20,50,1105003,00:18:25.3,,,,,,,,,,,
20,50,1110003,00:18:30.3,,,,,,,,,,,
20,50,1115003,00:18:35.3,,,,,,,,,,,
20,50,1120003,00:18:40.3,,,,,,,,,,,
20,50,1125003,00:18:45.3,,,,,,,,,,,
20,50,1130003,00:18:50.3,,,,,,,,,,,
20,50,1135003,00:18:55.3,,,,,,,,,,,
20,50,1140003,00:19:00.3,,,,,,,,,,,
20,50,1145004,00:19:05.4,,,,,,,,,,,
20,50,1150003,00:19:10.3,,,,,,,,,,,
20,50,1155003,00:19:15.3,,,,,,,,,,,
20,50,1160003,00:19:20.3,,,,,,,,,,,
20,50,1165003,00:19:25.3,,,,,,,,,,,
20,50,1170003,00:19:30.3,,,,,,,,,,,
20,50,1175003,00:19:35.3,,,,,,,,,,,
20,50,1180003,00:19:40.3,,,,,,,,,,,
20,50,1185003,00:19:45.3,,,,,,,,,,,
20,50,1190003,00:19:50.3,,,,,,,,,,,
20,51,1195003,00:19:55.3,,,,,,,,,,,
20,51,1200003,00:20:00.3,,,,,,,,,,,
20,51,1205003,00:20:05.3,,,,,,,,,,,
20,51,1210003,00:20:10.3,,,,,,,,,,,
20,51,1215003,00:20:15.3,,,,,,,,,,,
20,51,1220003,00:20:20.3,,,,,,,,,,,
20,51,1225004,00:20:25.4,,,,,,,,,,,
20,51,1230003,00:20:30.3,,,,,,,,,,,
20,51,1235003,00:20:35.3,,,,,,,,,,,
20,51,1240003,00:20:40.3,,,,,,,,,,,
20,51,1245003,00:20:45.3,,,,,,,,,,,
20,51,1250003,00:20:50.3,,,,,,,,,,,
20,51,1255003,00:20:55.3,,,,,,,,,,,
20,51,1260003,00:21:00.3,,,,,,,,,,,
20,51,1265003,00:21:05.3,,,,,,,,,,,
20,51,1270003,00:21:10.3,,,,,,,,,,,
20,50,1275003,00:21:15.3,,,,,,,,,,,
20,50,1280003,00:21:20.3,,,,,,,,,,,
20,50,1285003,00:21:25.3,,,,,,,,,,,
20,50,1290003,00:21:30.3,,,,,,,,,,,
20,50,1295008,00:21:35.8,,,,,,,,,,,
20,50,1300003,00:21:40.3,,,,,,,,,,,
20,50,1305004,00:21:45.4,,,,,,,,,,,
20,50,1310003,00:21:50.3,,,,,,,,,,,
20,50,1315003,00:21:55.3,,,,,,,,,,,
20,50,1320003,00:22:00.3,,,,,,,,,,,
20,50,1325003,00:22:05.3,,,,,,,,,,,
20,50,1330003,00:22:10.3,,,,,,,,,,,
20,50,1335003,00:22:15.3,,,,,,,,,,,
20,50,1340003,00:22:20.3,,,,,,,,,,,
20,50,1345003,00:22:25.3,,,,,,,,,,,
20,50,1350003,00:22:30.3,,,,,,,,,,,
20,50,1355003,00:22:35.3,,,,,,,,,,,
20,50,1360003,00:22:40.3,,,,,,,,,,,
20,50,1365003,00:22:45.3,,,,,,,,,,,
20,50,1370003,00:22:50.3,,,,,,,,,,,
20,50,1375003,00:22:55.3,,,,,,,,,,,
20,50,1380003,00:23:00.3,,,,,,,,,,,
20,50,1385004,00:23:05.4,,,,,,,,,,,
20,50,1390003,00:23:10.3,,,,,,,,,,,
20,50,1395003,00:23:15.3,,,,,,,,,,,
20,50,1400003,00:23:20.3,,,,,,,,,,,
20,50,1405003,00:23:25.3,,,,,,,,,,,
20,50,1410003,00:23:30.3,,,,,,,,,,,
20,50,1415003,00:23:35.3,,,,,,,,,,,
20,50,1420003,00:23:40.3,,,,,,,,,,,
20,50,1425003,00:23:45.3,,,,,,,,,,,
20,50,1430003,00:23:50.3,,,,,,,,,,,
20,50,1435003,00:23:55.3,,,,,,,,,,,
20,50,1440006,00:24:00.6,,,,,,,,,,,
20,50,1445003,00:24:05.3,,,,,,,,,,,
20,50,1450003,00:24:10.3,,,,,,,,,,,
20,50,1455003,00:24:15.3,,,,,,,,,,,
20,50,1460003,00:24:20.3,,,,,,,,,,,
20,50,1465004,00:24:25.4,,,,,,,,,,,
20,50,1470003,00:24:30.3,,,,,,,,,,,
20,50,1475003,00:24:35.3,,,,,,,,,,,
20,50,1480003,00:24:40.3,,,,,,,,,,,
20,50,1485003,00:24:45.3,,,,,,,,,,,
20,50,1490003,00:24:50.3,,,,,,,,,,,
20,50,1495003,00:24:55.3,,,,,,,,,,,
20,50,1500003,00:25:00.3,,,,,,,,,,,
20,50,1505003,00:25:05.3,,,,,,,,,,,
20,50,1510003,00:25:10.3,,,,,,,,,,,
20,50,1515003,00:25:15.3,,,,,,,,,,,
20,50,1520003,00:25:20.3,,,,,,,,,,,
20,50,1525003,00:25:25.3,,,,,,,,,,,
20,50,1530003,00:25:30.3,,,,,,,,,,,
20,50,1535003,00:25:35.3,,,,,,,,,,,
20,50,1540003,00:25:40.3,,,,,,,,,,,
20,50,1545004,00:25:45.4,,,,,,,,,,,
20,50,1550003,00:25:50.3,,,,,,,,,,,
20,50,1555003,00:25:55.3,,,,,,,,,,,
20,50,1560003,00:26:00.3,,,,,,,,,,,
20,50,1565003,00:26:05.3,,,,,,,,,,,
20,50,1570003,00:26:10.3,,,,,,,,,,,
20,50,1575003,00:26:15.3,,,,,,,,,,,
20,50,1580003,00:26:20.3,,,,,,,,,,,
20,50,1585003,00:26:25.3,,,,,,,,,,,
20,50,1590003,00:26:30.3,,,,,,,,,,,
20,51,1595003,00:26:35.3,,,,,,,,,,,
20,51,1600003,00:26:40.3,,,,,,,,,,,
20,51,1605003,00:26:45.3,,,,,,,,,,,
20,51,1610003,00:26:50.3,,,,,,,,,,,
20,51,1615003,00:26:55.3,,,,,,,,,,,
20,50,1620003,00:27:00.3,,,,,,,,,,,
20,50,1625004,00:27:05.4,,,,,,,,,,,
20,50,1630003,00:27:10.3,,,,,,,,,,,
20,50,1635003,00:27:15.3,,,,,,,,,,,
20,51,1640003,00:27:20.3,,,,,,,,,,,
20,50,1645003,00:27:25.3,,,,,,,,,,,
20,50,1650003,00:27:30.3,,,,,,,,,,,
20,51,1655003,00:27:35.3,,,,,,,,,,,
20,50,1660003,00:27:40.3,,,,,,,,,,,
20,50,1665003,00:27:45.3,,,,,,,,,,,
20,50,1670003,00:27:50.3,,,,,,,,,,,
20,51,1675003,00:27:55.3,,,,,,,,,,,
20,51,1680003,00:28:00.3,,,,,,,,,,,
20,51,1685003,00:28:05.3,,,,,,,,,,,
20,51,1690003,00:28:10.3,,,,,,,,,,,
20,51,1695003,00:28:15.3,,,,,,,,,,,
20,51,1700003,00:28:20.3,,,,,,,,,,,
20,51,1705004,00:28:25.4,,,,,,,,,,,
20,51,1710003,00:28:30.3,,,,,,,,,,,
20,51,1715003,00:28:35.3,,,,,,,,,,,
20,51,1720003,00:28:40.3,,,,,,,,,,,
20,51,1725003,00:28:45.3,,,,,,,,,,,
20,51,1730003,00:28:50.3,,,,,,,,,,,
20,51,1735003,00:28:55.3,,,,,,,,,,,
20,51,1740003,00:29:00.3,,,,,,,,,,,
20,51,1745003,00:29:05.3,,,,,,,,,,,
20,51,1750003,00:29:10.3,,,,,,,,,,,
20,51,1755003,00:29:15.3,,,,,,,,,,,
20,51,1760003,00:29:20.3,,,,,,,,,,,
20,51,1765003,00:29:25.3,,,,,,,,,,,
20,51,1770003,00:29:30.3,,,,,,,,,,,
20,51,1775003,00:29:35.3,,,,,,,,,,,
20,51,1780003,00:29:40.3,,,,,,,,,,,
20,51,1785004,00:29:45.4,,,,,,,,,,,
20,51,1790003,00:29:50.3,,,,,,,,,,,
20,51,1795004,00:29:55.4,,,,,,,,,,,
20,51,1800003,00:30:00.3,,,,,,,,,,,
20,51,1805003,00:30:05.3,,,,,,,,,,,
20,51,1810003,00:30:10.3,,,,,,,,,,,
20,51,1815003,00:30:15.3,,,,,,,,,,,
20,51,1820003,00:30:20.3,,,,,,,,,,,
20,51,1825003,00:30:25.3,,,,,,,,,,,
20,52,1830003,00:30:30.3,,,,,,,,,,,
20,52,1835003,00:30:35.3,,,,,,,,,,,
20,52,1840003,00:30:40.3,,,,,,,,,,,
20,52,1845003,00:30:45.3,,,,,,,,,,,
20,52,1850003,00:30:50.3,,,,,,,,,,,
20,52,1855003,00:30:55.3,,,,,,,,,,,
20,52,1860003,00:31:00.3,,,,,,,,,,,
20,52,1865004,00:31:05.4,,,,,,,,,,,
20,51,1870003,00:31:10.3,,,,,,,,,,,
20,51,1875003,00:31:15.3,,,,,,,,,,,
20,51,1880003,00:31:20.3,,,,,,,,,,,
20,51,1885003,00:31:25.3,,,,,,,,,,,
20,51,1890003,00:31:30.3,,,,,,,,,,,
20,51,1895003,00:31:35.3,,,,,,,,,,,
20,51,1900003,00:31:40.3,,,,,,,,,,,
20,51,1905003,00:31:45.3,,,,,,,,,,,
20,51,1910003,00:31:50.3,,,,,,,,,,,
20,51,1915003,00:31:55.3,,,,,,,,,,,
20,51,1920003,00:32:00.3,,,,,,,,,,,
20,51,1925003,00:32:05.3,,,,,,,,,,,
20,51,1930003,00:32:10.3,,,,,,,,,,,
20,52,1935003,00:32:15.3,,,,,,,,,,,
20,52,1940008,00:32:20.8,,,,,,,,,,,
20,51,1945004,00:32:25.4,,,,,,,,,,,
20,51,1950003,00:32:30.3,,,,,,,,,,,
20,51,1955003,00:32:35.3,,,,,,,,,,,
20,51,1960003,00:32:40.3,,,,,,,,,,,
20,51,1965003,00:32:45.3,,,,,,,,,,,
20,51,1970003,00:32:50.3,,,,,,,,,,,
20,51,1975003,00:32:55.3,,,,,,,,,,,
20,51,1980003,00:33:00.3,,,,,,,,,,,
20,51,1985003,00:33:05.3,,,,,,,,,,,
20,51,1990003,00:33:10.3,,,,,,,,,,,
20,51,1995003,00:33:15.3,,,,,,,,,,,
20,51,2000003,00:33:20.3,,,,,,,,,,,
20,53,2005003,00:33:25.3,,,,,,,,,,,
20,54,2010003,00:33:30.3,,,,,,,,,,,
21,54,2015003,00:33:35.3,,,,,,,,,,,
21,55,2020003,00:33:40.3,,,,,,,,,,,
20,55,2025004,00:33:45.4,,,,,,,,,,,
20,55,2030003,00:33:50.3,,,,,,,,,,,
20,54,2035003,00:33:55.3,,,,,,,,,,,
20,54,2040003,00:34:00.3,,,,,,,,,,,
20,54,2045003,00:34:05.3,,,,,,,,,,,
20,54,2050003,00:34:10.3,,,,,,,,,,,
20,54,2055003,00:34:15.3,,,,,,,,,,,
21,54,2060003,00:34:20.3,,,,,,,,,,,
20,54,2065003,00:34:25.3,,,,,,,,,,,
20,53,2070003,00:34:30.3,,,,,,,,,,,
20,53,2075003,00:34:35.3,,,,,,,,,,,
20,53,2080003,00:34:40.3,,,,,,,,,,,
20,53,2085003,00:34:45.3,,,,,,,,,,,
20,53,2090003,00:34:50.3,,,,,,,,,,,
20,53,2095003,00:34:55.3,,,,,,,,,,,
20,53,2100003,00:35:00.3,,,,,,,,,,,
20,53,2105004,00:35:05.4,,,,,,,,,,,
20,53,2110003,00:35:10.3,,,,,,,,,,,
20,53,2115003,00:35:15.3,,,,,,,,,,,
20,53,2120003,00:35:20.3,,,,,,,,,,,
20,53,2125003,00:35:25.3,,,,,,,,,,,
20,53,2130003,00:35:30.3,,,,,,,,,,,
20,53,2135003,00:35:35.3,,,,,,,,,,,
21,53,2140003,00:35:40.3,,,,,,,,,,,
20,53,2145003,00:35:45.3,,,,,,,,,,,
21,53,2150003,00:35:50.3,,,,,,,,,,,
20,53,2155003,00:35:55.3,,,,,,,,,,,
21,53,2160003,00:36:00.3,,,,,,,,,,,
20,53,2165003,00:36:05.3,,,,,,,,,,,
20,53,2170003,00:36:10.3,,,,,,,,,,,
20,53,2175003,00:36:15.3,,,,,,,,,,,
20,53,2180003,00:36:20.3,,,,,,,,,,,
20,53,2185004,00:36:25.4,,,,,,,,,,,
20,53,2190003,00:36:30.3,,,,,,,,,,,
20,53,2195003,00:36:35.3,,,,,,,,,,,
20,53,2200003,00:36:40.3,,,,,,,,,,,
20,53,2205003,00:36:45.3,,,,,,,,,,,
20,53,2210003,00:36:50.3,,,,,,,,,,,
20,53,2215003,00:36:55.3,,,,,,,,,,,
21,53,2220003,00:37:00.3,,,,,,,,,,,
20,53,2225008,00:37:05.8,,,,,,,,,,,
20,53,2230003,00:37:10.3,,,,,,,,,,,
20,53,2235003,00:37:15.3,,,,,,,,,,,
20,53,2240003,00:37:20.3,,,,,,,,,,,
20,53,2245003,00:37:25.3,,,,,,,,,,,
20,53,2250003,00:37:30.3,,,,,,,,,,,
20,53,2255003,00:37:35.3,,,,,,,,,,,
20,53,2260003,00:37:40.3,,,,,,,,,,,
20,53,2265004,00:37:45.4,,,,,,,,,,,
20,53,2270003,00:37:50.3,,,,,,,,,,,
20,53,2275003,00:37:55.3,,,,,,,,,,,
20,53,2280003,00:38:00.3,,,,,,,,,,,
20,53,2285003,00:38:05.3,,,,,,,,,,,
20,53,2290003,00:38:10.3,,,,,,,,,,,
20,53,2295003,00:38:15.3,,,,,,,,,,,
20,53,2300003,00:38:20.3,,,,,,,,,,,
20,54,2305003,00:38:25.3,,,,,,,,,,,
21,54,2310003,00:38:30.3,,,,,,,,,,,
20,53,2315003,00:38:35.3,,,,,,,,,,,
20,54,2320003,00:38:40.3,,,,,,,,,,,
20,54,2325003,00:38:45.3,,,,,,,,,,,
20,54,2330003,00:38:50.3,,,,,,,,,,,
20,53,2335003,00:38:55.3,,,,,,,,,,,
20,53,2340003,00:39:00.3,,,,,,,,,,,
20,53,2345004,00:39:05.4,,,,,,,,,,,
21,53,2350003,00:39:10.3,,,,,,,,,,,
20,53,2355003,00:39:15.3,,,,,,,,,,,
20,53,2360003,00:39:20.3,,,,,,,,,,,
20,53,2365003,00:39:25.3,,,,,,,,,,,
20,53,2370003,00:39:30.3,,,,,,,,,,,
20,53,2375003,00:39:35.3,,,,,,,,,,,
20,53,2380003,00:39:40.3,,,,,,,,,,,
21,53,2385003,00:39:45.3,,,,,,,,,,,
21,53,2390003,00:39:50.3,,,,,,,,,,,
20,53,2395003,00:39:55.3,,,,,,,,,,,
20,53,2400003,00:40:00.3,,,,,,,,,,,
21,53,2405003,00:40:05.3,,,,,,,,,,,
20,53,2410003,00:40:10.3,,,,,,,,,,,
21,53,2415003,00:40:15.3,,,,,,,,,,,
21,53,2420003,00:40:20.3,,,,,,,,,,,
21,53,2425004,00:40:25.4,,,,,,,,,,,
20,53,2430003,00:40:30.3,,,,,,,,,,,
21,53,2435003,00:40:35.3,,,,,,,,,,,
20,53,2440003,00:40:40.3,,,,,,,,,,,
21,53,2445003,00:40:45.3,,,,,,,,,,,
20,53,2450003,00:40:50.3,,,,,,,,,,,
20,53,2455003,00:40:55.3,,,,,,,,,,,
20,53,2460003,00:41:00.3,,,,,,,,,,,
21,54,2465003,00:41:05.3,,,,,,,,,,,
20,54,2470003,00:41:10.3,,,,,,,,,,,
20,54,2475003,00:41:15.3,,,,,,,,,,,
20,54,2480003,00:41:20.3,,,,,,,,,,,
21,54,2485003,00:41:25.3,,,,,,,,,,,
20,54,2490003,00:41:30.3,,,,,,,,,,,
21,54,2495003,00:41:35.3,,,,,,,,,,,
20,53,2500003,00:41:40.3,,,,,,,,,,,
20,53,2505004,00:41:45.4,,,,,,,,,,,
20,53,2510003,00:41:50.3,,,,,,,,,,,
20,53,2515003,00:41:55.3,,,,,,,,,,,
20,53,2520003,00:42:00.3,,,,,,,,,,,
20,53,2525003,00:42:05.3,,,,,,,,,,,
20,53,2530004,00:42:10.4,,,,,,,,,,,
21,53,2535003,00:42:15.3,,,,,,,,,,,
20,53,2540003,00:42:20.3,,,,,,,,,,,
20,53,2545003,00:42:25.3,,,,,,,,,,,
21,53,2550003,00:42:30.3,,,,,,,,,,,
21,53,2555003,00:42:35.3,,,,,,,,,,,
21,53,2560003,00:42:40.3,,,,,,,,,,,
20,53,2565003,00:42:45.3,,,,,,,,,,,
21,53,2570003,00:42:50.3,,,,,,,,,,,
21,53,2575003,00:42:55.3,,,,,,,,,,,
20,53,2580003,00:43:00.3,,,,,,,,,,,
21,53,2585004,00:43:05.4,,,,,,,,,,,
